city,skill,job_count,city_total_skill_mentions,city_total_jobs,skill_share,job_share
STAVANGER,Psykiatri,8,2732,285,0.0029282576866764276,0.028070175438596492
STAVANGER,Psykiatrisk sykepleier,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Psykisk helse,16,2732,285,0.005856515373352855,0.056140350877192984
STAVANGER,Psykisk helsevern,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Psykolog,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Psykologspesialist,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Psykomotorisk fysioterapeut,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Publikumsarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Publikumsbehandling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Pussing,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Python,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Pårørendearbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,R&D,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,RIB,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,RLE,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,ROV,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Radiologi,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Rapportering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Regnskap,10,2732,285,0.0036603221083455345,0.03508771929824561
STAVANGER,Regnskapsbyrå,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Regnskapsfører,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Regnskapskonsulent,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Reguleringsplan,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rehabilitering,10,2732,285,0.0036603221083455345,0.03508771929824561
STAVANGER,Reiseadministrasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Reiseregninger,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rekruttering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rektor,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Relasjonsarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Relasjonsbygging,6,2732,285,0.0021961932650073207,0.021052631578947368
STAVANGER,Rengjøring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Renhold,8,2732,285,0.0029282576866764276,0.028070175438596492
STAVANGER,Renholder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Renovasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Reparasjon,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Resepsjon,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Resepsjonist,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Reservoar,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Restaurant,12,2732,285,0.004392386530014641,0.042105263157894736
STAVANGER,Resultatorientert,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rettssikkerhet,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rettvitenskap,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Revisjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Revisor,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Risikoanalyse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Risikostyring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Risikovurdering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rotasjonsarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rotasjonsordning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rullestoltransport,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rusbehandling,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Rusproblematikk,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rutiner,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rydding,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Rådgivende salg,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rådgiver,16,2732,285,0.005856515373352855,0.056140350877192984
STAVANGER,Rådgiver bygg,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rådgivning,6,2732,285,0.0021961932650073207,0.021052631578947368
STAVANGER,Rør,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rørlegger,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Rørlegging,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,SAP,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,SAP EAM,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,SAP PM,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,SAS,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,SFO,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,SaaS,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Saksbehandling,7,2732,285,0.002562225475841874,0.02456140350877193
STAVANGER,Salatbar,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salg,24,2732,285,0.008784773060029283,0.08421052631578947
STAVANGER,Salgsakademi,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salgsansvar,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salgsarbeid,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Salgsassistent,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salgserfaring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salgsfaget,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salgskonsulent,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Salgsleder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Salgsmedarbeider,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Salgsrådgiver,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sameie,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Samferdsel,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Samfunnsfag,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Samfunnsvitenskap,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Samlingsforvaltning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Samtaleterapeut,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sandblåsing,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sanitær,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sekretær,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Seksjonsleder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Selger,7,2732,285,0.002562225475841874,0.02456140350877193
STAVANGER,Selskapsanalyse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Selskapsmat,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Selvstendig arbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Seminar,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sengepost,12,2732,285,0.004392386530014641,0.042105263157894736
STAVANGER,Senior analytiker,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Senioringeniør,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Seniorpastor,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Seniorrådgiver,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Sentralbord,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sertifikat M3,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Servering,5,2732,285,0.0018301610541727673,0.017543859649122806
STAVANGER,Serveringssted,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Service,15,2732,285,0.005490483162518302,0.05263157894736842
STAVANGER,Service Advisor,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Servicebil,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Serviceinnstilt,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Servicemarked,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Servicemedarbeider,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Servicetekniker,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Servitør,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Siemens,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sikkerhet,8,2732,285,0.0029282576866764276,0.028070175438596492
STAVANGER,Sikkerhetsingeniør,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sikkerhetspost,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Sikkerhetsrammeverk,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sikkerhetsstandarder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sikring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Simulator,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Simulering,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Sivil vekter,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sjåfør,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Sjøfart,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sjøkart,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sjømat,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skadebehandling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skadepoliklinikk,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skatteetaten,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skiftarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skole,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skoleadministrasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skolekjøring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Skoleleder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Slagenhet,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Slakt,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Slakteri,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Slickline,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Smertebehandling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Smykker,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Software Engineer,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Somatisk sykepleie,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sortering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sosiale tjenester,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sosialfag,9,2732,285,0.003294289897510981,0.031578947368421054
STAVANGER,Sosialt arbeid,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Sosialtjenesteloven,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sosionom,5,2732,285,0.0018301610541727673,0.017543859649122806
STAVANGER,Sous chef,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Soussjef,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Spesialisering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Spesialisthelsetjeneste,5,2732,285,0.0018301610541727673,0.017543859649122806
STAVANGER,Spesialkost,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Spesialpedagogisk hjelp,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Spesialsykepleier,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Spillutvikler,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Spiseri,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Språkhistorie,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Stand,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Stasjonsmedarbeider,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Statistikk,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Stavanger,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Steinalder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Stell,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Stell og pleie,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sterilt miljø,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Storkjøkken,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Stortruck,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Straffegjennomføring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Strategi,6,2732,285,0.0021961932650073207,0.021052631578947368
STAVANGER,Strategisk ledelse,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Strategisk rådgivning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Strukturert arbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Studenthelse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Studentstilling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Støpearbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Støtte,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Subsea,13,2732,285,0.004758418740849195,0.0456140350877193
STAVANGER,Subsea kontrollsystemer,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Subsurface,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Supply Chain,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Supply chain,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Svinnkontroll,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Sykehjem,9,2732,285,0.003294289897510981,0.031578947368421054
STAVANGER,Sykehjemslege,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sykehus,23,2732,285,0.00841874084919473,0.08070175438596491
STAVANGER,Sykepleie,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Sykepleier,29,2732,285,0.01061493411420205,0.10175438596491228
STAVANGER,Sykepleierstudent,9,2732,285,0.003294289897510981,0.031578947368421054
STAVANGER,Sykepleieteam,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Syn,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemansvarlig,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemarkitektur,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemforbedring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemforståelse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemintegrasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemtesting,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Systemutvikler,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Takstmann,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tandoori,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tannhelse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tannhelsesekretær,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tannklinikk,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teamarbeid,13,2732,285,0.004758418740849195,0.0456140350877193
STAVANGER,Teamkoordinator,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teamledelse,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Teamleder,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Teamutvikling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tegning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tekniker,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Teknisk analyse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk anlegg,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk arbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk dokumentasjon,8,2732,285,0.0029282576866764276,0.028070175438596492
STAVANGER,Teknisk drift,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk forståelse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk informasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk koordinering,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Teknisk ledelse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk leder,5,2732,285,0.0018301610541727673,0.017543859649122806
STAVANGER,Teknisk oppfølging,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk prosjekt,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk prosjektleder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk rådgiver,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Teknisk rådgivning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk salg,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Teknisk støtte,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk support,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Teknisk tegning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknisk utstyr,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tekniske tegninger,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teknologi,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Telecom,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Telefonitjenester,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Telefonsalg,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Teolog,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Terapeut,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Testing,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Tildeling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tilsyn,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tjenestekvalitet,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tjenestesalg,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Trainee,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Transformatorstasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Transport,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Traverskran,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Triage,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Truck,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Truckfører,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Trucksertifikat,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Trygghet,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Trykkontrollutstyr,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tubing,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Turnus,5,2732,285,0.0018301610541727673,0.017543859649122806
STAVANGER,Turnusarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tverrfaglig arbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tverrfaglig samarbeid,20,2732,285,0.007320644216691069,0.07017543859649122
STAVANGER,Tverrfaglig team,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Tyveriforebygging,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Umbilical,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Undervisning,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Ungdom,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Ungdomsarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Ungdomspsykiatri,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Unity,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Universitet,7,2732,285,0.002562225475841874,0.02456140350877193
STAVANGER,Universitetsbibliotek,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Universitetssykehus,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utdanningsledelse,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utemiljø,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Uteservering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utkjøring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utpakking,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utredning,6,2732,285,0.0021961932650073207,0.021052631578947368
STAVANGER,Utstilling,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Utstyrsinspeksjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utvikler,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Utviklingsarbeid,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Utviklingshemming,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,VA,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,VA-rådgiver,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,VR,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,VVS,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Vakt,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vakthold,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vaktleder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vaktordning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vann og avløp,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vareeksponering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vareflyt,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Varehandel,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Varehåndtering,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,Varemottak,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Vareplukk,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Varepåfyll,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Varepåfyller,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Varepåfylling,5,2732,285,0.0018301610541727673,0.017543859649122806
STAVANGER,Varetelling,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vedlikehold,12,2732,285,0.004392386530014641,0.042105263157894736
STAVANGER,Vedlikeholdsingeniør,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Veilede lærlinger,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Veileder,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Veiledning,19,2732,285,0.006954612005856516,0.06666666666666667
STAVANGER,Vekter,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vektkontroll,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Veldedighet,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Velferd,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Ventilasjon,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Ventilingeniør,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Verdikjede,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Verksted,4,2732,285,0.0014641288433382138,0.014035087719298246
STAVANGER,Vernepleie,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vernepleier,17,2732,285,0.006222547584187409,0.05964912280701754
STAVANGER,Vernepleierstudent,8,2732,285,0.0029282576866764276,0.028070175438596492
STAVANGER,Verver,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Videreutdanning,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vikariat,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Virksomhetsarkitektur,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Virksomhetsstyring,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Virtuelle systemer,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Visualisering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Vurderingsteam,2,2732,285,0.0007320644216691069,0.007017543859649123
STAVANGER,Webutvikler,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Wireline,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,XR,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Yrkeshygiene,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,Yrkessjåfør,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,aktivitetshjelp,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,aktivitetsleder,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,analyse,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,analytiker,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,arbeidsmiljø,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,assistent,3,2732,285,0.0010980966325036604,0.010526315789473684
STAVANGER,autisme,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,automatisering,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,barn,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,barnegruppe,1,2732,285,0.00036603221083455345,0.0035087719298245615
STAVANGER,barnepass,1,2732,285,0.00036603221083455345,0.0035087719298245615
