conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815,mini-vindkraftgenerering,released,knowledge,sector-specific,innenlandske vindturbiner | vindgenerator | mini-vindanlegg | minivindturbiner,"Mini-vindturbiner for strømproduksjon på stedet (på et tak o.l.), og deres bidrag til energiytelse.
	",http://data.europa.eu/esco/skill/25fb676a-cf69-487d-a9c1-273c6f291b6a | http://data.europa.eu/esco/isced-f/0713,vindenergi | elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9c07b3e2-b919-4594-b6f2-e01df6e9390f,designe mikroklimaer i bygninger,released,skill/competence,sector-specific,designe mikroklima i nær nullutslipp-bygg | design av mikroklima i nær nullutslipp-bygg,"Diskutere og vurdere de klimatiske og lokale forholdene på stedet for bruk av optimale passive strategier (mikro- og makroklima). Kombinere flere designstrategier, inkludert de viktigste passive designstrategiene, og vurdere ytelsen som et helhetlig energikonsept for bygg.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,designe systemer og produkter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,kjølesystem – solabsorpsjon,released,knowledge,sector-specific,solkjøling | dampabsorberingskjøling | solabsorberende kjøling | solabsorpsjonskjølesystem,"Solabsorpsjonskjøling er et varmeaktivert kjølesystem basert på en løsningsabsorpsjonsprosess. Det bidrar til bedre utnyttelse av energi.
	",http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9cf2856d-0375-4ec3-a51f-7f9c82119859,vedlikeholde solenergisystemer,released,skill/competence,cross-sector,vedlikeholde solskorsteinen | teste ytelsen til solcellepanelet | vedlikeholde Solar Updraft Tower | vedlikeholde solcellepaneler | vedlikehold av solcellepaneler | reparere solcellepaneler | vedlikehold av solenergisystemer,"Teste ytelsen til solcellepaneler, lese av måleapparatene for å sjekke strømindikatorer, identifisere og utbedre funksjonssvikt og rengjøre panelene ved behov.",http://data.europa.eu/esco/skill/ab75d510-ac75-482d-b671-bb3bad741f07 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"utføre arbeidsrelaterte målinger | vedlikeholde elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d04490c-cea5-4765-a15e-99c46b543c1d,koordinere leveranser av gjenvinningsmaterialer,released,skill/competence,cross-sector,,Koordinere og føre tilsyn med levering av gjenvinningsmaterialer. Kommunisere med gjenvinningsbedrifter og speditører.,http://data.europa.eu/esco/skill/40f27736-0d98-4446-8234-11646e4f4bc3 | http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,overvåke logistikken til ferdige produkter | planlegge arrangementer og programmer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d3490b2-a0e6-415b-81a4-a3a4a63268b0,vedlikeholde plantehelse,released,skill/competence,sector-specific,,"Forvalte og støtte generell plantehelse. Bruke bærekraftige hagebruksteknikker og integrert bekjempelse av skadedyr i hager, både utendørs og innendørs.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,dyrke jorden og avlinger
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9d75efb9-0c77-4f86-b5e7-99100808564a,skadedyrbekjempelse i planter,released,knowledge,cross-sector,,"Typer og funksjoner til skadedyr i planter og avlinger. Ulike typer metoder for bekjempelse av skadedyr, aktiviteter som bruker konvensjonelle eller biologiske metoder, tatt i betraktning typen plante eller avling, miljø- og klimaforhold og regelverk for helse og sikkerhet. Lagre og håndtere produkter.",http://data.europa.eu/esco/isced-f/0811,dyrking av nyttevekster og dyreoppdrett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9da6f4ba-24a0-485f-bf66-3f632387dcd9,overvåke sirkulasjonssystem for akvakultur,released,skill/competence,occupation-specific,,"Føre tilsyn med sirkulasjons- og luftesystemer ved hjelp av vannkjemianalyse.
	",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installere deler av tre og metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9dfab993-ecab-4292-9cb2-528a93eb3161,anvende teknikker for habitatsundersøkelse,released,skill/competence,sector-specific,,"Bruke utvalgsstrategier og en rekke teknikker for habitatundersøkelser, for eksempel geografiske informasjonssystemer (GIS), Global Positioning System (GPS), flyfotografier, registre og kart.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,overvåke miljøforhold
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9ecd4016-b9de-480d-8ec3-9881644f0eda,bruke lydmålingsinstrumenter,released,skill/competence,occupation-specific,,"Betjene instrumenter, for eksempel omformere og lydmålere, for å måle støynivåer i et miljø for å hindre støyforurensning.",http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce | http://data.europa.eu/esco/skill/b92758d4-4591-4df1-9ceb-f907aa71ebd9,bruke presisjonsmåleutstyr | bruke måleinstrumenter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f719da2-5ba8-46b8-b20b-3d5f59208f49,monteringssystemer for solcellepaneler,released,knowledge,sector-specific,solcellepanelfester | systemer for montering av solcellepaneler | stangfester | fester for solcellepaneler | solcellepaneler | ballastfester | sporfester,"Ulike måter å sette opp solpaneler på, f.eks. stolpemontering, der panelene er festet til en flate, montering med ballast, der det brukes vekter til å holde panelene på plass, og solsporing, der paneler er montert på en overflate i bevegelse for å følge solen på himmelen for optimal solbestråling.",http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9f763ac3-1d6c-48d2-ab54-324b1b144f40,håndtere luftkvalitet,released,skill/competence,cross-sector,,"Overvåke, revidere og håndtere luftkvaliteten, inkludert utbedringstiltak.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,overvåke miljøforhold
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a118a699-7258-48d1-bc45-45fc04f792c8,ingredienstrusler,released,knowledge,sector-specific,,"Ingredienser og potensielle risikoer som kan skade mennesker, flora og fauna. Funksjoner i ingrediensoppskrifter.",http://data.europa.eu/esco/isced-f/0721,matproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a2723f98-0fb2-469b-8c79-7ad2d0f73660,håndtere avfall fra gruveanlegg,released,skill/competence,sector-specific,,"Sørge for at avfall fra gruveanlegg deponeres på en trygg, effektiv og miljøvennlig måte.",http://data.europa.eu/esco/skill/2fb4b423-c1e4-407d-ba48-38032d8dcda2 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,håndtere avfallsstein | kaste ikke-farlig avfall eller skrot
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a28c96cd-a43d-4143-b992-903356d0923e,administrere habitater,released,skill/competence,cross-sector,,Skape og administrere naturlige habitater.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a3629b49-ef78-49ce-8538-033772d6e6ca,utføre en forhåndsvurdering av kraftvarme,released,skill/competence,sector-specific,utføre mulighetsstudie om kogenanlegg | gjøre en mulighetsstudie om kogenanlegg,"Utføre evalueringen og vurderingen av potensialet til kraftvarme. Utføre en standardisert studie for å avgjøre tekniske krav, reguleringer og kostnader. Estimere behovet for elektrisk kraft, oppvarming og varmelagring for å avgjøre mulighetene ved kraftvarme ved hjelp av belastnings- og belastningsvarighetskurver, og utføre undersøkelser for å støtte beslutningstaking.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,gjennomføre mulighetsstudie | analysere forretningsvirksomheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda,gi råd om håndtering av systemer for miljørisiko,released,skill/competence,cross-sector,,Vurdere krav og gi råd om systemer for styring av miljørisiko. Sørge for kunden gjøs sin del for å forebygge eller begrense skadevirkninger på miljøet gjennom bruk av teknologi. Sørge for at nødvendige lisenser og tillatelser innhentes.,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/0efbe2dc-2770-47ec-b8f4-d1bdff6ac0a4 | http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30 | http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882,gi råd | gi råd om risikostyring | utføre risikoanalyse og -styring | forvalte miljøstyringssystem
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a420a3ed-32a1-4ab8-b590-cba5a89bc8f8,analysere reisealternativer,released,skill/competence,sector-specific,,"Analysere mulige forbedringer av reiseeffektiviteten ved å redusere reisetiden gjennom å endre ruter og skissere alternativer.
	",http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8 | http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"administrere tid | gi råd om effektivisering | evaluere system, program, utstyr og produkter"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a5f836cc-7e6d-4f3d-a7ee-0146ebb84260,lage jord- og planteforbedringsprogrammer,released,skill/competence,sector-specific,,Utvikle og gi råd om gjennomføring av programmer for sunn jord og plantenæring.,http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,utvikling av mål og strategier
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a7573f65-d00c-417f-b952-441ebaeed675,lage plantevernplaner,released,skill/competence,sector-specific,,Overvåke avlinger for å se etter problemer med plantevernet. Utforme integrerte kontrollstrategier. Vurdere konsekvensene ved bruk av plantevernmidler. Holde tritt med utviklingen innen bioteknologi for å bidra til å redusere bruken av kjemikalier. Håndtere plantevernmidler.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a8429098-ddac-481b-91e7-688d021c092e,økologi,released,knowledge,cross-sector,,Studie av hvordan organismer samhandler og deres forhold til omgivelsene.,http://data.europa.eu/esco/isced-f/0521,miljøvitenskap
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a8f1c3cf-bd8b-4c85-80d3-c69955f6bd00,beskjæringsteknikker,released,knowledge,sector-specific,,Teknikker for selektiv fjerning av deler på trær og planter for å fremme bedre vekst og regenerering.,http://data.europa.eu/esco/isced-f/0812,hagebruk
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a929f335-e5b9-4f8f-a052-0a8b166d595c,geotermiske kraftgenereringsmetoder,released,knowledge,occupation-specific,,"Ulike måter å trekke ut den termiske energien lagret i jorden på for å produsere elektrisk kraft ved å utvinne damp for å aktivere turbiner, ved å trekke ut varmt vann og omdanne dette til damp, eller ved å bruke et binært system som endrer en sekundær væske til damp.",http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a94dbd21-611b-4540-9ce0-66db8e8f6ed8,kystforvaltning,released,knowledge,sector-specific,kystforvaltningsstrategier,"Prosessen med å nå og opprettholde en likevekt mellom naturfenomener og menneskelige aktiviteter i kystområder.
	",http://data.europa.eu/esco/isced-f/0521,miljøvitenskap
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9c1a772-8ef6-4dd7-93a4-c6bbf3293688,Code of Conduct for Responsible Fisheries,released,knowledge,cross-sector,,De forente nasjoners organisasjon for næringsmidler og landbruk (FAO) for ansvarlig fiskeri og retningslinjer som er etablert for yrkesfiskere.,http://data.europa.eu/esco/isced-f/0831,fiskeri
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aaa84f7f-4006-4d9b-81e0-e8eeacdde025,utføre en forhåndsvurdering av biogassenergi,released,skill/competence,sector-specific,gjennomføre mulighetsstudie om biogassenergi | utføre en mulighetsstudie om biogassenergi | gjøre en mulighetsstudie om biogassenergi,"Utføre evaluering og vurdering av potensialet for å generere biogass fra avfallsmaterialer. Realisere en standardisert studie for å avgjøre den totale eierkostnaden, fordeler og ulemper ved å bruke denne formen for energi, og utføre forskning for å støtte beslutningsprosessen.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,gjennomføre mulighetsstudie | analysere forretningsvirksomheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aac9e93a-106a-4cdc-8d27-ac3a9ffce0ac,International Convention for the Prevention of Pollution from Ships,released,knowledge,cross-sector,,"De grunnleggende prinsippene og kravene som er fastsatt i International Convention for the Prevention of Pollution from Ships (MARPOL): Regulations for the Prevention of Pollution by Oil, Regulations for the Control of Pollution by Noxious Liquid Substances in Bulk, prevention of Pollution by Harmful Substances Carried by Sea in Packaged Form, Prevention of Pollution by Sewage from Ships, Prevention of Pollution by Garbage from Ships, Prevention of Air Pollution from Ships.",http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa | http://data.europa.eu/esco/isced-f/0421,maritim lovgivning | jus
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aadf267e-08f0-4bf3-ae4a-f1670b8e9e5d,fornybare energiteknologier – offshore,released,knowledge,sector-specific,teknologi for offshore fornybar energi | teknologi for marin fornybar energi | marine fornybare energiteknologier,"De forskjellige teknologiene som brukes til å implementere maritim fornybar energi i økende grad, for eksempel vind-, bølge- og tidevannsturbiner, flytende fotovoltaikk, hydrokratiske generatorer og konvertering av termisk energi i sjøen (OTEC).
	",http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79,drifte solvarmesystemer for varmtvann og oppvarming,released,skill/competence,sector-specific,implementere solvarmesystemer | ta i bruk solvarmesystemer | solrørsamlere | betjene solrørsamlere | systemer basert på termisk solenergi,"Bruk av solrørsamlersystemer for å generere og lagre varmt tappevann og vann til oppvarming og dets bidrag til energiytelse.
	",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,betjene utstyr for energiproduksjon eller -distribusjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc,kjølesystemer for hjem,released,knowledge,sector-specific,kjølesystemer | huskjøling | hjemmekjølesystemer | klimaanlegg,"Moderne og tradisjonelle kjølesystemer som klimaanlegg, ventilasjon eller strålekjøling, og disse systemenes energisparingsprinsipper.
	",http://data.europa.eu/esco/isced-f/0713,elektrisitet og energi
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ae6d655d-bbce-4701-ba04-d687cfa90eda,beskytte biologisk mangfold,released,skill/competence,sector-specific,,"Beskytte det biologiske mangfoldet blant dyr, planter og mikroorganismer gjennom miljømessig bærekraftige tiltak som å opprettholde naturlige habitater og bevare naturen.
	",http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,implementere handlingsplaner for biologisk mangfold | overholde lover og standarder for miljøbeskyttelse
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aeb400b6-d38c-45cc-9252-3c6983c614bb,gjennomføre økologiske feltundersøkelser,released,skill/competence,sector-specific,,Gjennomføre feltundersøkelser for å samle inn informasjon om antall og fordeling av organismer.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,utføre akademiske undersøkelser eller markedsundersøkelser
